13790	The 'spur' group	V n into -ing	These verbs indicate that a person, situation, or event persuades someone to do something, or motivates them to do it.	3619
13791	The 'throw' group	V n prep/adv, V n adv/prep	These verbs are concerned with making something move away from you, often with force. The adverbs used with the verbs in this group are adverbs of direction such as away, down, and out. Some verbs in this group, when they are used with an adverb, are used with only one adverb. These adverbs are indicated in the list below.Frequent usage: parachute (usu passive),spit (out),syndicate (usu passive),vomit (up)	3619
13792		V that; V wh		3620
13793		V wh; V wh-to-inf		3620
13794	The 'show' group	V that ('That' is omitted sometimes.)	These verbs are concerned with indicating a fact or situation. These verbs usually have an inanimate Subject.	3620
13795	the 'ask' group	V wh	These verbs are concerned with speaking or writing. This includes: asking for information e.g. ask, query agreeing or discussing e.g. argue, discuss giving information e.g. disclose, explain	3620
13796	the 'show' group	V wh	These verbs are concerned with showing that a situation exists or showing what it is like.	3620
13797	The 'describe' group	V wh-to-inf	These verbs are concerned with showing or telling someone how to do something.	3620
13798	The 'enter' group	V into n	These verbs indicate that someone becomes involved in something.	3621
13799	The 'walk' group	V prep/adv, V adv/prep	These verbs are concerned with walking or running somewhere. This includes: verbs indicating the speed of the movement e.g. amble, race verbs indicating how gracefully or clumsily someone moves e.g. glide, stagger verbs indicating the emotion or attitude of the person moving e.g. flounce, storm verbs indicating that someone is trying not to be noticed e.g. slink, sneak	3621
13800	The 'laugh' group	V way prep/adv	These verbs indicate that someone gets somewhere or gets through a period of time while making a sound or putting on an expression, or while doing something involuntarily. This includes: - laughing and smiling e.g. grin, smile - crying e.g. sob, weep - showing a feeling in some other way e.g. blush, shiver	3622
13801		V from n; V n from n		3623
13802	the 'borrow' group	V from n	These verbs are concerned with getting something from a source. The thing that is obtained is not explicitly mentioned. We include here the verbs extrapolate and generalize, which indicate that someone derives a conclusion from a fact or set of facts.	3623
13803	The 'demand' and 'get' group	V n from n	These verbs are concerned with acquiring something from someone or somewhere. This includes: - taking something away from its owner e.g. confiscate - asking someone for something e.g. demand - trying to get something from someone or something e.g. coax - getting information from someone or from somewhere e.g. glean	3623
13804	The 'cadge' group	V n off n	These verbs are concerned with acquiring something from someone.	3623
13805	The 'borrow' group	V way prep/adv	These verbs, when used with way, are concerned with achieving something by means of a legitimate activity. This includes: - doing something to achieve success in sports and arts e.g. bat, paint - doing something to achieve success in business, in money matters, or in a career e.g. borrow, spend	3623
13806	The 'talk' group	V about n	These verbs are concerned with speaking or writing. This includes: verbs that indicate the function of what is said e.g. argue, ask, complain verbs that indicate how something is said e.g. mutter, wail verbs that indicate the feeling of the speaker e.g. enthuse, fulminate	3624
13807		V into n; V to n		3625
13808	the 'slide open' group	V adj	These verbs indicate that something such as a door moves, or makes a sound as it moves.	3625
13809	the 'break free' group	V adj	These verbs indicate that a person manages to get free from a restraint, or that an object comes away from or out of something. They are used with free or loose.	3625
13810	the 'result' group	V from n	These verbs are concerned with resulting. The prepositional phrase indicates the cause of the thing or situation indicated by the Subject.	3625
13811	Verbs with other meanings	V into n	There are three other verbs which have this structure.	3625
13812	verbs with other meanings <mg> <m4mg> Frequent usage: spark(into life, activity), spring(into action, life, existence being)</m4mg> <ev> spark spring stretch</ev> <es> The debate is expected to be a lengthy one. Officials say it will probably stretch into next week.$ As both parties recognise the signal, neurons in the brain spark into life.$ Suddenly all the alarms go off and the Special Branch protection people spring into action. </es>',\
                        '<vp> V to n</vp><mg>The 'bleed to death' and 'sweep to victory' group	V into n	With each of these verbs, only one or two specific nouns can occur in the prepositional phrase. The verbs bleed, choke, freeze, haemorrhage, and starve are followed by to death. The verbs brake, grind, pull, and shudder are followed by to a halt or to a stop. The verbs drift off, drop off, and nod off are followed by to sleep. The verbs coast, cruise, and sweep are followed by to victory or to a win. The verb spring is followed by to life.	3625
13813	The 'wander' group	V prep/adv, V adv/prep	These verbs are concerned with movement or arrival of a more specific kind. This includes: going in a particular direction e.g. advance, spiral, turn going somewhere quickly or slowly e.g. drift, whizz going somewhere in an enjoyable or unenjoyable way e.g. slog, swan going somewhere for a reason or for no reason e.g. barnstorm, wander becoming attached to something or detached from something e.g. screw, tear	3625
13814	The 'impose' group	V n on/upon n	These verbs are concerned with giving something unpleasant to someone, or doing something unpleasant to them. This includes: - blaming something on someone - inflicting or imposing something on someone e.g. dump, perpetrate - wishing something bad on someone - playing a trick on someone e.g. play, pull - serving a writ on someone	3625
13815	the 'slam shut' group	ergative: V adj & V n adj	In the pattern V adj, these verbs are concerned with something opening or closing, usually noisily or violently. In the pattern V n adj, they are concerned with someone or something opening or closing something, usually noisily or violently. The adjectives most frequently used with the verbs in this group are open and shut.	3625
13816		V against n; V to-inf		3626
13817	the 'turn' group	V	These verbs indicate that someone or something changes posture, arrangement, or orientation, but does not move from one place to another. This includes: turning opening and closing continually moving e.g. beat, shake moving a limb or limbs e.g. hit out, kick standing up and sitting down falling down	3626
13818	verbs with other meanings	V	Verbs where something else involved in the action does not need to have been mentioned or indicated already. This includes: everyday activities e.g. dress, wash ways of earning a living e.g. act, teach	3626
13819	the 'break free' group	V adj	These verbs indicate that a person manages to get free from a restraint, or that an object comes away from or out of something. They are used with free or loose.	3626
13820	the 'try' group	V to-inf	attempt These verbs are concerned with trying to achieve something.	3626
13821	The 'cope' group	V with n	These verbs are concerned with dealing or coping with a problem.	3626
13822	The 'compete' group	V for n	These verbs are concerned with competing for something: that is, two people or groups of people are trying to get the same thing. These are reciprocal verbs and have a plural Subject with this pattern.	3626
13823	The 'wander' group	V prep/adv, V adv/prep	These verbs are concerned with movement or arrival of a more specific kind. This includes: going in a particular direction e.g. advance, spiral, turn going somewhere quickly or slowly e.g. drift, whizz going somewhere in an enjoyable or unenjoyable way e.g. slog, swan going somewhere for a reason or for no reason e.g. barnstorm, wander becoming attached to something or detached from something e.g. screw, tear	3626
13824	The 'work' group	V prep	These verbs are concerned with action or endeavour. The prepositional phrase indicates the field of the action or endeavour.	3626
13825	Verbs with other meanings	V against n	There are a number of other verbs which have this pattern.	3626
13826	The 'fight' group	V way prep/adv	These verbs are concerned with moving somewhere with force or with difficulty, either physically or metaphorically. This includes: - moving with energy e.g. burst, forge, storm - harming people or things as you move e.g. batter, elbow, fight, shove - moving with difficulty because of tiredness or obstacles e.g. claw, plod, scramble, work - cutting or burrowing a path through something e.g. bore, burrow, tunnel	3626
13827	the 'fight' group	reciprocal: pl-n V & V with n	These verbs are concerned with fighting, either physically or metaphorically, or competing. We include here draw and tie, which indicate that neither person or team wins in a contest.The verb fight has the pattern V against n, not the pattern V with n. When the verbs contend, tussle, and vie are used with a plural Subject, they do not have the simple pattern pl-n V. Instead, contend has the pattern pl-n V for n; tussle has the pattern pl-n V for/over n; vie has the patterns pl-n V to-inf and pl-n V for n.	3626
13828		V with n for n, V for n with n	The prepositional phrase beginning with with is followed by another prepositional phrase beginning with for which indicates what two or more people or groups are trying to get. The prepositional phrases may be the other way round.	3626
13829	the 'buy' group	V n	These verbs are concerned with changes in ownership or possession. This includes: commercial transactions e.g. buy, sell, spend voluntarily exchanging goods e.g. accept, offer, share temporarily transferring possession e.g. check (luggage) losing and keeping e.g. find, keep, lose selecting one item from a range e.g. choose, draw being able to buy something e.g. (can) afford, (cannot) run to	3627
13830	The 'head' group	V towards/toward n	These verbs indicate that someone or something is going to be in a particular state or situation, or is going to do a particular thing.	3628
13831	The 'wander' group	V prep/adv, V adv/prep	These verbs are concerned with movement or arrival of a more specific kind. This includes: going in a particular direction e.g. advance, spiral, turn going somewhere quickly or slowly e.g. drift, whizz going somewhere in an enjoyable or unenjoyable way e.g. slog, swan going somewhere for a reason or for no reason e.g. barnstorm, wander becoming attached to something or detached from something e.g. screw, tear	3628
13832	The 'lurch' group	V prep/adv, V adv/prep	These verbs are concerned with progressing or coming to be in a different state. We include here hold and hover, which indicate that someone or something remains in a particular state for a while, and loom, which indicates that something is about to happen.	3628
13833	The 'live' group	V prep/adv, V adv/prep	These verbs are concerned with being or staying somewhere, or originating somewhere. This includes doing something somewhere, e.g. operate, work.	3629
13834		V on n; V that		3630
13835		V on n; V that; V with quote		3630
13836		V on n; V with quote		3630
13837		V that; V wh		3630
13838		V that; V wh; V with quote		3630
13839		V that; V with quote		3630
13840	The 'say' group	V that ('That' is omitted sometimes.)	These verbs are concerned with speaking, writing, and other forms of communication. They indicate what kind of function the speech or writing is performing. This includes: guessing or predicting something e.g. estimate, predict, prophesy putting forward a suggestion or theory e.g. postulate, suggest saying something in a way that shows your attitude e.g. crow, sneer	3630
13841		V to n that	The prepositional phrase indicates the person who is addressed, or the person to whom a fact is demonstrated.	3630
13842	the 'ask' group	V wh	These verbs are concerned with speaking or writing. This includes: asking for information e.g. ask, query agreeing or discussing e.g. argue, discuss giving information e.g. disclose, explain	3630
13843	the 'say' group	V with quote	These verbs are concerned with speaking, writing, and other forms of communication. They indicate what kind of function the speech or writing is performing. We include here read which indicates that someone understands something written.	3630
13844		V to n with quote	The verb is used with a quote clause and is followed by a prepositional phrase beginning with to. The phrasal verb pattern is V P to n with quote. The Subject usually comes before the verb. The prepositional phrase indicates who is being addressed.	3630
13845	The 'comment' group	V on/upon n	These verbs are concerned with speaking or writing. The prepositional phrase indicates the topic involved. We include here verbs such as legislate, rule, and vote, which are concerned with expressing your decision or judgement about something.	3630
13846		V about n; V that		3631
13847		V about n; V that; V with quote		3631
13848		V about n; V with quote		3631
13849		V that; V with quote		3631
13850	The 'scream' group	V that ('That' is omitted sometimes.)	These verbs indicate how something is said, for example how loudly or at what pitch.	3631
13851	the 'scream' group	V with quote	These verbs indicate how something is said, for example how loudly or quickly, or at what pitch. Some verbs, such as wail and rasp, also indicate the feeling that the speaker has.	3631
13852	the 'roar' group	V prep/adv, V adv/prep	These verbs are concerned with going somewhere in a way that makes a particular noise. The Subject can be a vehicle, person, animal, or thing, depending on the verb.	3631
13853	The 'talk' group	V about n	These verbs are concerned with speaking or writing. This includes: verbs that indicate the function of what is said e.g. argue, ask, complain verbs that indicate how something is said e.g. mutter, wail verbs that indicate the feeling of the speaker e.g. enthuse, fulminate	3631
13854		V n about n; V n on n		3632
13855	The 'clean' group	V adv	These verbs are used to indicate that something has a desirable quality, such as being easily cleaned, prepared, or moved. They are all ergative verbs.	3632
13856	The 'question' group	V n on/upon n	These verbs are concerned with speaking or writing about a particular topic. The noun group indicates the person involved. This includes: - advising someone e.g. advise, counsel - instructing someone e.g. instruct, lecture - questioning someone e.g. cross-examine, grill - commending someone e.g. compliment, congratulate - criticizing someone e.g. pick up - accepting an offer or suggestion e.g. take up	3632
13857	The 'tell' group	V n about n	These verbs are concerned with verbal communication with someone about something. This includes: - advising - telling - teaching - warning - asking - nagging - scolding - teasing	3632
13858	the 'clean' group	ergative: V adv & V n	In the pattern V adv, these verbs indicate that something has a desirable quality, such as being easily cleaned, prepared, or moved. In the pattern V n, they indicate that something is affected in some way, such as being cleaned, prepared, or moved.	3632
13859		V out of n	Verbs with this structure are all concerned with not doing something.	3633
13860	The 'drop' group	V out of n	These verbs are concerned with not being involved in something.	3633
13861	The 'wander' group	V prep/adv, V adv/prep	These verbs are concerned with movement or arrival of a more specific kind. This includes: going in a particular direction e.g. advance, spiral, turn going somewhere quickly or slowly e.g. drift, whizz going somewhere in an enjoyable or unenjoyable way e.g. slog, swan going somewhere for a reason or for no reason e.g. barnstorm, wander becoming attached to something or detached from something e.g. screw, tear	3633
13862	The 'turn' group	V prep/adv, V adv/prep	These verbs indicate that someone or something changes posture, arrangement, or orientation, but does not move from one place to another. This includes: turning reaching out sitting down falling over	3633
13863	The 'twiddle' group	V with n	These verbs are concerned with touching, playing with, or physically doing something to something, often with no clear purpose.	3634
13864		V n on n; V on n		3635
13865	The 'beat' group	V on/upon n	These verbs are concerned with touching something. This includes: - hitting something - pressing something	3635
13866	The 'prod' and 'pull' group	V at n	These verbs are concerned with touching something. This includes: hitting something or trying to hit it grasping something or trying to grasp it pulling something	3635
13867	The 'breathe' group	V n into n	These verbs are concerned with causing someone to have a quality or an idea, or causing something to have a quality. The prepositional phrase indicates the person or thing involved.	3635
13868	The 'put' group	V n prep/adv, V n adv/prep	These verbs are concerned with putting something somewhere. This includes: - placing something so that it is positioned in a particular way e.g. balance, loop - putting something somewhere carelessly or with force e.g. bang, bung - putting something somewhere using an implement e.g. ladle - putting something somewhere in a particular way e.g. dab, drape. Frequent usage: dig (in), drizzle (over), fold (in),lay (down),pay (in), plug (in), plunge (in), pour (in), ram (in),slam (down),slather (on),stir (in), tuck (in),work (in)	3635
13869	The 'bang' group	V n on/upon n	These verbs are concerned with striking one thing on another, or catching one thing on another. We include here the verb wipe.	3635
13870	The 'fight' group	V way prep/adv	These verbs are concerned with moving somewhere with force or with difficulty, either physically or metaphorically. This includes: - moving with energy e.g. burst, forge, storm - harming people or things as you move e.g. batter, elbow, fight, shove - moving with difficulty because of tiredness or obstacles e.g. claw, plod, scramble, work - cutting or burrowing a path through something e.g. bore, burrow, tunnel	3635
13871		combination: V; V n		3636
13872	the 'begin' and 'stop' group	V	These verbs are concerned with beginning or stopping.	3636
13873	the 'start' and 'stop' group	V n	These verbs and Objects together indicate that an activity is started, finished, or carried out in a particular way. This includes: starting an activity e.g. join, start finishing or leaving an activity e.g. abandon, finish continuing an activity e.g. continue, repeat not doing or preventing an activity e.g. avoid, escape, prevent doing something persistently or with difficulty e.g. attempt, manage, press	3636
13874	the 'describe' group	V n	The Object indicates the topic or content of the communication.	3636
13875	The 'start' and 'stop' group	V -ing	These verbs are concerned with starting, stopping, continuing, or doing an action.	3636
13876	The 'cause' group	V n to-inf	These verbs are concerned with making or causing someone do something. This includes: - forcing someone to do something e.g. blackmail, coerce - condemning someone to do something e.g. condemn, sentence - tempting someone to do something e.g. entice, tempt - persuading someone to do something e.g. convince, persuade - causing someone to do something or something to happen e.g. cause, lead. Frequent usage: brainwash, bribe, condition, constrain, pay(usu passive)	3637
13877	The 'condemn' group	V n to n	These verbs are concerned with making someone experience something unpleasant.	3637
13878	the 'start' and 'stop' group	V n	These verbs and Objects together indicate that an activity is started, finished, or carried out in a particular way. This includes: starting an activity e.g. join, start finishing or leaving an activity e.g. abandon, finish continuing an activity e.g. continue, repeat not doing or preventing an activity e.g. avoid, escape, prevent doing something persistently or with difficulty e.g. attempt, manage, press	3638
13879	the 'success' and 'fail' group	V	These verbs are concerned with being successful, failing, or coping. The Subject may be human or inanimate. We include here verbs such as hold and fall down, which indicate how successful an argument or theory is. We also include go down 4, go up, move down, and move up, which indicate that someone or something moves to a lower or higher rank.	3639
13880	The 'increase' and 'decrease' group	V in n	These verbs are concerned with increasing, decreasing, or being different. The prepositional phrase indicates what quality, for example size or value, the increase, decrease, or difference relates to.	3640
13881	the 'expand' and 'compress' group	ergative: V & V n	In the pattern V, most of these verbs are concerned with the size, degree, shape, or configuration of something changing. The verbs bend, curl, curve, kink, and taper 1 indicate what shape something is, rather than how a shape changes. In the pattern V n, these verbs are concerned with someone or something changing the size, degree, shape, or configuration of something.	3640
13882	The 'rob' and 'free' group	V n of n	These verbs are concerned with taking something away from someone, either physically or metaphorically. These include verbs with a positive meaning, like cleanse, cure, and free, as well as those with a negative meaning, like dispossess and rob. The noun group indicates the person from whom something is taken.	3641
13883	The 'cheat' group	V n out of n	These verbs are concerned with fraudulently taking something, usually money, away from someone. The noun group indicates who is deprived of something, and the prepositional phrase indicates what is taken from them.	3641
13884	The 'cheat' group	V way prep/adv	These verbs, when used with way, are concerned with achieving something by means of illegal, immoral, or underhand activities.	3641
13885	the 'develop' group	ergative: V & V n	In the pattern V, these verbs are concerned with something coming into existence or becoming noticeable. In the pattern V n, they are concerned with someone or something making something come into existence, making it noticeable, or noticing it. In the pattern V n, the Subject may indicate: someone who brings something into being, as in The children formed a circle someone or something that is the unconscious source or cause of something, as in She manifests self-confidence someone who is affected by what is brought into being, as in He developed measles	3642
13886	the 'behave' group	V prep/adv, V adv/prep	These verbs are used to describe people\\'s behaviour. The Adjunct indicates the way someone behaves. In the case of eat, it indicates the kind or amount of food someone eats; in the case of dress and wrap up, it indicates the type of thing someone wears. The prepositional phrase often begins with like or is something like in an unusual way.	3643
13887	The 'shape up' group	V prep/adv, V adv/prep	These verbs are used when talking about how something behaves when it is used, or how successful something or someone is. Most of them are used with adverbs such as well and nicely. The phrasal verb come off is used with worst and best.	3643
13888	The 'say' group	V that ('That' is omitted sometimes.)	These verbs are concerned with speaking, writing, and other forms of communication. They indicate what kind of function the speech or writing is performing. This includes: guessing or predicting something e.g. estimate, predict, prophesy putting forward a suggestion or theory e.g. postulate, suggest saying something in a way that shows your attitude e.g. crow, sneer	3644
13889	the 'begin' and 'stop' group	V	These verbs are concerned with beginning or stopping.	3645
13890		V n to n; V to n		3646
13891	The 'increase' group	V amount	These verbs are concerned with changes in value, amount, or degree.<m4mg> <ev> climb decline decrease dive drop fall increase jump plummet plunge rise shrink sink slide slip surge swell tumble go_down go_up </ev> <es> The nation\\'s industrial production declined 2 percent last month.$ In Paris, the dollar fell a fifth of a cent.$ If you have five stocks, and three go down 75 percent, one goes up ten-fold, and one goes up 20 percent, you still have good performance for those five.</es>',\
                          '<vp> V from amount to amount, V from amount to amount</vp><mg> </mg> <m4mg> Verbs with this pattern indicate that a quantity or level increases or decreases. The prepositional phrase with from indicates the original quantity or level; the prepositional phrase with to indicates the final quantity or level. <m4mg> <ev> balloon climb decline decrease dip dive drop fall increase jump mushroom plummet plunge rise shrink sink slide slip slump soar surge swell tumble widen come_down go_down go_up shoot_up </ev> <es> The top income tax rate would go up from 31 to 33 percent.$ Inflation has increased from 8.9 per cent to 9 per cent.$ Trading volumes have plummeted from their 1987 peaks where the original amount is not specified.</es>',\
                          '<vp> V in n</vp><mg>The `increase\\' and `decrease\\' group</mg> <m4mg>These verbs are concerned with increasing, decreasing, or being different. The prepositional phrase indicates what quality, for example size or value, the increase, decrease, or difference relates to.	3646
13892	The 'increase' and 'decrease' group	V to n	These verbs indicate that a quantity, level, or thing increases or decreases. The prepositional phrase indicates the final quantity or level.	3646
13893	The 'increase' and 'decrease' group	V by amount	These verbs indicate that a quantity or level increases or decreases. The prepositional phrase indicates the size of the increase or decrease.	3646
13894		V n from amount to amount		3646
13895		V n to n	Verbs with this structure are all concerned with changing something to something else. We include here the verbs demote and promote when the prepositional phrase indicates a person\\'s new status, as in They promoted him to non-executive Director. We also include keep, which involves letting something stay at the same level. This is a productive use: any verb which involves change can be used with this pattern. The verbs listed here are those which are most frequently used in this way.	3646
13896		V n from n to n, V P n from n to n	Verbs with this structure are all concerned with changing something to something else. We include here the verbs demote and promote when the prepositional phrase indicates a person\\'s new status, as in They promoted him to non-executive Director. We also include keep, which involves letting something stay at the same level. This is a productive use: any verb which involves change can be used with this pattern. The verbs listed here are those which are most frequently used in this way.	3646
13897	the 'expand' and 'compress' group	ergative: V & V n	In the pattern V, most of these verbs are concerned with the size, degree, shape, or configuration of something changing. The verbs bend, curl, curve, kink, and taper 1 indicate what shape something is, rather than how a shape changes. In the pattern V n, these verbs are concerned with someone or something changing the size, degree, shape, or configuration of something.	3646
13898	verb with other meanings	Ergative: V prep/adv & V n prep/adv	verbs & frequent prepositions: connect (to) decrease derive (from) enlist (in/as) enrol fill (with) hold increase meet (with) pull (out of) rank (in) rate stretch (into) substitute (for) train (as) translate turn (against) widen fill_up (with) open_up (to)	3646
13899	the 'back out' group	V	These verbs are concerned with not doing something you had planned or promised to do, or being reluctant to get involved in something. The activity or situation involved must have been mentioned or indicated.	3647
13900		V n as adj; V n as n		3648
13901		V that; V wh		3648
13902	The 'add' group	V that ('That' is omitted sometimes.)	These verbs indicate the relationship of something that is said or written to something else that has been said or written. This includes: saying something after you have said something else e.g. add, repeat saying something after someone else has said something e.g. interject, reply	3648
13903	The 'show' group	V that ('That' is omitted sometimes.)	These verbs are concerned with indicating a fact or situation. These verbs usually have an inanimate Subject.	3648
13904	the 'ask' group	V wh	These verbs are concerned with speaking or writing. This includes: asking for information e.g. ask, query agreeing or discussing e.g. argue, discuss giving information e.g. disclose, explain	3648
13905	the 'show' group	V wh	These verbs are concerned with showing that a situation exists or showing what it is like.	3648
13906	the 'arrange' group	V n	These verbs are concerned with making different not the Object itself but the circumstances surrounding the Object. This includes: arranging for someone to take up a job or a position, or to leave a job or a position e.g. admit, elect, fire providing a home, money, or education for something or someone e.g. house, keep making arrangements about something such as the time of an event e.g. fix (a date), move (an event)	3648
13907	the 'approve' group	V n	These verbs are concerned with the practical demonstration of approval or disapproval.	3648
13908	The 'show' group	V n	The thing indicated by the Subject provides evidence for the truth of the fact indicated by the Object. We include here bear out, where the Object is a person who has said something, rather than the thing they have said.	3648
13909	the 'describe' group	V n	The Object indicates the topic or content of the communication.	3648
13910	Verbs with other meanings	V n in n	There are a number of other verbs which have this structure.	3648
13911		V n as adj	Verbs with this structure are all concerned with labelling, interpreting, or regarding someone or something as having a particular quality. The prepositional phrase indicates a description of the Object.	3648
13912	The 'name' and 'consider' group	V n as n	These verbs are concerned with: - thinking of someone in a particular way e.g. conceive, consider - giving someone a role or position e.g. appoint, ordain - choosing someone to have a role or position e.g. elect, nominate - putting someone or something into a class e.g. classify, pigeon-hole - talking to someone in a particular way e.g. address - criticizing someone because they have particular qualities e.g. denounce, reject - representing someone in a particular way e.g. expose, stereotype - talking about someone in a particular way e.g. brand, dub	3648
13913	The 'report' group	it be V-ed that	These verbs are used as passive. These verbs are concerned with what is spoken and written. This includes something that is: - agreed or conceded - suggested or recommended - announced, reported, or disclosed - rumoured or alleged - argued or denied We also include here demonstrate and show, which do not necessarily involve speaking or writing.	3648
13914	The 'infiltrate' group	V into n	These verbs indicate that someone or something enters a place, group, or thing, physically or metaphorically.Frequent usage: empty(a river), put(a ship)	3649
13915	The 'empty' group	V n with adv	These verbs are concerned with emptying a container. They are used with the adverb out.	3649
13916	the 'dissolve' and 'solidify' group	ergative: V & V n	In the pattern V, these verbs are concerned with something changing in some physical way. In the pattern V n, they are concerned with someone or something causing a physical change in something. The Subject in the pattern V n may be a person who makes a process happen, or provides conditions for a process to happen, as in The scientist condensed the vapor, or something that takes part in the process, as in The cold atmosphere condensed the vapor. In the case of some verbs, such as ripen, ripple, and rot, the second kind of Subject is more frequent.	3649
13917	The 'equal' group	V amount	These verbs are used when indicating how big an amount is. They are all link verbs	3650
13918	The 'wander' group	V prep/adv, V adv/prep	These verbs are concerned with movement or arrival of a more specific kind. This includes: going in a particular direction e.g. advance, spiral, turn going somewhere quickly or slowly e.g. drift, whizz going somewhere in an enjoyable or unenjoyable way e.g. slog, swan going somewhere for a reason or for no reason e.g. barnstorm, wander becoming attached to something or detached from something e.g. screw, tear	3651
13919	The 'flock' group	V prep/adv, V adv/prep	These verbs indicate that a number of people, or sometimes things, go somewhere.	3652
13920	The 'cluster' group	pl-n V together	These verbs indicate that two or more people or things move closer to each other or touch each other.	3652
13921	The 'crowd' group	V around/round n	These verbs indicate that a number of people move so as to surround someone or something.	3652
13922	the 'kill' group	V n	These verbs are concerned with harming, breaking, attacking, or destroying something or someone.	3653
13923		V n on n; V on n		3654
13924	the 'think' and 'watch' group	V	These verbs are concerned with thinking, perceiving, and paying attention. The thing or matter involved must usually have been mentioned or indicated.	3654
13925	The 'focus' group	V on/upon n	These verbs are concerned with having or starting to having a particular thing as your focus of attention. A number of these verbs have someone\\'s eyes as the Subject.Frequent usage: alight, fall, rest & settle(your eyes)	3654
13926	The 'dip' group	V n in n	These verbs are concerned with putting or moving something somewhere, either physically or metaphorically.	3654
13927	The 'focus' group	V n on/upon n	These verbs are concerned with focusing your attention, your feelings, or your efforts on someone or something.	3654
13928		V between pl-n; V from n / V from n to n	All these verbs have the pattern V between pl-n. The verbs range, vary, and waver also have the pattern V from n to n. The verb choose also has the pattern V from n. The verb commute has all three patterns.	3655
13929	the 'change' group	V	These verbs are concerned with changing. This includes: increasing and decreasing improving and deteriorating e.g. improve, suffer becoming older e.g. age, grow up undergoing a physical or chemical change e.g. break down, cook, set	3655
13930	the 'matter' group	V	These verbs indicate that someone or something has a particular quality or is in a particular state. This includes: having a particular shape e.g. fall away being judged to have a particular quality e.g. appeal, matter being able to do something e.g. extend, keep	3655
13931	the 'range' group	V from n to n	These verbs are concerned with range. The prepositional phrases indicate the two extremes of a range or scale.	3655
13932	The 'increase' and 'decrease' group	V in n	These verbs are concerned with increasing, decreasing, or being different. The prepositional phrase indicates what quality, for example size or value, the increase, decrease, or difference relates to.	3655
13933		V in n from amount to amount	The prepositional phrase beginning with in indicates what quality, for example size, colour, or age, is involved.	3655
13934		V in n from n to n	The prepositional phrase beginning with in indicates what quality, for example size, colour, or age, is involved.	3655
13935		V in n from adj to adj	The prepositional phrase beginning with in indicates what quality, for example size, colour, or age, is involved.	3655
13936		V in n from colour to colour	The prepositional phrase beginning with in indicates what quality, for example size, colour, or age, is involved.	3655
13937	The 'range' group	V between pl-n	These verbs are concerned with doing, being, or using two things alternately.	3655
13938	the 'change' group	ergative: V & V n	In the pattern V, these verbs are concerned with something changing. In the pattern V n, they are concerned with someone or something bringing about a change.	3655
13939	The 'lapse' group	V into n	These verbs indicate that someone or something starts being in a different state, usually a bad one, or starts doing something.	3656
13940	The 'put' group	V n prep/adv, V n adv/prep	These verbs are concerned with putting something somewhere. This includes: - placing something so that it is positioned in a particular way e.g. balance, loop - putting something somewhere carelessly or with force e.g. bang, bung - putting something somewhere using an implement e.g. ladle - putting something somewhere in a particular way e.g. dab, drape. Frequent usage: dig (in), drizzle (over), fold (in),lay (down),pay (in), plug (in), plunge (in), pour (in), ram (in),slam (down),slather (on),stir (in), tuck (in),work (in)	3657
13941	The 'flavour' group	V n with n	These verbs are concerned with adding a small or measured amount of something into or on to something, physically or metaphorically. The prepositional phrase indicates the thing that is added.	3657
13942	The 'shoot' group	V prep	These verbs are concerned with sending something or gesturing in a particular direction. The prepositional phrase indicates direction. We include here whisper, which indicates that someone sends their voice in a particular direction.	3658
13943		V at n; V with quote		3659
13944	the 'gasp' group	V with quote	These verbs are used to express speech accompanied by an expression, gesture, or non-verbal sound. They are usually used in fiction rather than in journalism or conversation.	3659
13945	The 'rejoice' group	V at n	These verbs are concerned with having a particular feeling in reaction to something, or expressing this feeling.	3659
13946	the 'scream' group	V with quote	These verbs indicate how something is said, for example how loudly or quickly, or at what pitch. Some verbs, such as wail and rasp, also indicate the feeling that the speaker has.	3660
13947	The 'chug' group	V way prep/adv	These verbs, when used with way, are concerned with moving in a way that makes a particular noise.	3660
13948	The 'beat to death' group	V n to n	These verbs are concerned with: - ways of injuring or killing someone - ways of affecting someone very strongly e.g. bore, frighten The verbs concerned with killing or injuring are usually used in the passive. With these verbs, the most frequent prepositional phrase that occurs is to death. The verb bore also occurs with the prepositional phrase to tears. This is a very productive use: any verb involving injuring or killing can be used with this pattern. The verbs listed here are the ones which are most frequently used in this way. In the case of drink, the noun group following the verb is always a reflexive pronoun. This pattern is V pron-refl to n. The verb starve often has this pattern as well.	3661
13949	the 'arrange' group	V n	These verbs are concerned with making different not the Object itself but the circumstances surrounding the Object. This includes: arranging for someone to take up a job or a position, or to leave a job or a position e.g. admit, elect, fire providing a home, money, or education for something or someone e.g. house, keep making arrangements about something such as the time of an event e.g. fix (a date), move (an event)	3662
13950	The 'glisten' group	V with n	These verbs indicate that something is bright or shining. The prepositional phrase indicates the cause or nature of the brightness.	3663
13951	The 'tremble' group	V with n	These verbs indicate that someone does something or has a particular appearance or physical sensation because of what they feel. Frequent usage: blaze, brighten, cloud, gleam, glisten, glitter, shake, shine & sparkle(your eyes). light up(your eyes/face)	3663
13952	The 'look' group	V through n	These verbs are concerned with reading or searching, usually in a careful or casual way, which involves looking at a lot of items.	3664
